codigo_ibge,municipio,uf,dia,mes,data_referencia,criterio,confianca,campo_origem,frase_origem,fonte_historico,status_consulta
5208509,Goiandira,GO,6,3,06/03/1931,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Goiandira, pelo Decreto Estadual n.º 799, de 06-03-1931, desmembrado de Catalão.","Goiandira (GO). Prefeitura. 2017. Disponível em: http://www.goiandira.go.gov.br/site/sobre-a-cidade,IF,Mjc.html. Acesso em: mar. 2017.",ok
5208608,Goianésia,GO,24,6,24/06/1953,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Goianésia, pela Lei Estadual n.º 747, de 24-06-1953, sendo desmembrado de Jaraguá.",GOIANÉSIA (GO). Prefeitura. 2015. Disponível em: http://www.goianesia.go.gov.br/cidade/nossa-historia. Acesso em: ago. 2015.,ok
5208707,Goiânia,GO,2,8,02/08/1935,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Goiânia, criado com territórios dos extintos municípios de Campinas e Hidrolândia, pelo Decreto Estadual n.º 327, de 02-08-1935, desmembrado dos municípios de Anápolis, Bela Vista de Goiás e Trindade.",Goiânia (GO). Prefeitura. 2014. Disponível em: http://prefeituradegoiania.net.br. Acesso em: jan. 2014.,ok
5208806,Goianira,GO,9,12,09/12/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Goianira, pela Lei Estadual n.º 2.363, de 09-12-1958, desmembrado de Goiânia.",Fonte: Goianira (GO). Prefeitura. 2017. Disponível em: http://www.goianira.go.gov.br/goianira/historia. Acesso em: mar. 2017.,ok
5208905,Goiás,GO,11,2,11/02/1736,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Boa Vista de Goiás, por Carta Régia, de 11-02-1736.",Goiás (GO). Prefeitura. 2017. Disponível em: http://www.cidadedegoias.com.br/historico.html. Acesso em: mar. 2017.,ok
5209101,Goiatuba,GO,21,1,21/01/1931,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Bananeiras, pela Lei Estadual n.º 627, de 21-01-1931, desmembrado de Morrinhos.",Goiatuba (GO). Prefeitura. 2017. Disponível em: http://www.goiatuba.go.gov.br/municipio.html. Acesso em: mar. 2017.,ok
5209150,Gouvelândia,GO,30,12,30/12/1987,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Gouvelândia, pela Lei Estadual n.º 10.394, de 30-12-1987, desmembrado de Quirinópolis.",Gouvelândia (GO). Prefeitura. 2017. Disponível em: http://www.gouvelandia.go.gov.br/pagina/0-16-historia.html. Acesso em: mar. 2017.,ok
5209200,Guapó,GO,8,10,08/10/1948,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Guapó, pela Lei Estadual n.º 171, de 08-10-1948, desmembrado de Goiânia.",Guapó (GO). Prefeitura. 2017. Disponível em: http://www.guapo.go.gov.br/pagina/125-histria. Acesso em: mar. 2017.,ok
5209291,Guaraíta,GO,29,4,29/04/1992,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Guaraíta, pela Lei Estadual n.º 11.700, de 29-04-1992, desmembrado de Itapuranga.",Guaraíta (GO). Prefeitura. 2017. Disponível em: http://www.guaraita.go.gov.br/cidade/3-historia-da-cidade.html. Acesso em: mar. 2017.,ok
5209408,Guarani de Goiás,GO,8,11,08/11/1963,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Guarani de Goiás, pela Lei Estadual n.º 4.800, de 08-11-1963, desmembrado de São Domingos.",Guarani de Goiás (GO). Prefeitura. 2017. Disponível em: http://www.guaranidegoias.go.gov.br/index.php/pagina/view/14/historia-de-guarani-de-goias. Acesso em: mar. 2017.,ok
5209457,Guarinos,GO,11,5,11/05/1988,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Guarinos, pela Lei Estadual n.º 1.059, de 11-05-1988, desmembrado de Pires de Goiás.",Guarinos (GO). Prefeitura. 2017. Disponível em: http://guarinos.go.gov.br/novo/historia/. Acesso em: mar. 2017.,ok
5209606,Heitoraí,GO,8,10,08/10/1963,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Heitoraí, pela Lei Estadual n.º 4.653, de 08-10-1963, desmembrado de Itaberaí.",Heitoraí (GO). Prefeitura. 2017. Disponível em: http://www.heitorai.go.gov.br/index.php/nossacidade. Acesso em: abr. 2017.,ok
5209705,Hidrolândia,GO,24,11,24/11/1930,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Hidrolândia, pelo Decreto Estadual n.º 454, de 24-11-1930, desmembrado de Pouso Alto.",Hidrolândia (GO). Prefeitura. 2017. Disponível em: http://www.hidrolandia.go.gov.br/pagina/institucional/129-historia. Acesso em: abr. 2017.,ok
5209804,Hidrolina,GO,14,11,14/11/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Hidrolina pela Lei Estadual n.º 2.131, de 14-11-1958, desmembrado de Pilar de Goiás.",Hidrolina (GO). Prefeitura. 2017. Disponível em: http://www.hidrolina.go.gov.br/institucional/10-historia-da-cidade.html. Acesso em: abr. 2017.,ok
5209903,Iaciara,GO,14,11,14/11/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Iaciara, pela Lei Estadual n.º 2.122, de 14-11-1958, desmembrado de Posse.",IACIARA (GO). Prefeitura. Disponível em: https://iaciara.go.gov.br/historia/. Acesso em: 17 set. 2025.,ok
5209937,Inaciolândia,GO,29,4,29/04/1992,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Inaciolândia, pela Lei Estadual n.º 11.708, de 29-04-1992, desmembrado de Itumbiara.",Inaciolândia (GO). Prefeitura. 2017. Disponível em: http://www.inaciolandia.go.gov.br/site/o-municipio/. Acesso em: abr. 2017.,ok
5209952,Indiara,GO,14,5,14/05/1982,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Indiara, pela Lei Estadual n.º 9.183, de 14-05-1982, desmembrado de Edéia, Jandaia e Palmeira de Goiás.",Indiara (GO). Prefeitura. 2017. Disponível em: http://www.indiara.go.gov.br/pagina-exemplo/historia/. Acesso em: abr. 2017.,ok
5210000,Inhumas,GO,19,1,19/01/1931,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Inhumas, pelo Decreto Estadual n.º 602, de 19-01-1931, sendo desmembrado de Itaberaí.",INHUMAS (GO). Prefeitura. Disponível em: http://inhumas.go.gov.br/sobre-o-municipio/historia-de-inhumas/. Acesso em: 11 fev. 2020.,ok
5210109,Ipameri,GO,28,7,28/07/1858,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de Vila com a denominação de Entre Rios pela Resolução Provincial n.º 17, de 28-07-1858, desmembrado de Catalão.",Ipameri (GO). Prefeitura. 2017. Disponível em: http://www.ipameri.go.gov.br/ipameri/historia-e-tradicoes.html. Acesso em: abr. 2017.,ok
5210158,Ipiranga de Goiás,GO,21,7,21/07/1997,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Ipiranga de Goiás, pela Lei Estadual n.º 13.137, de 21-07-1997, alterada em seus limites pela Lei Estadual n.º 13.416, de 28-12-1998, desmembrado de Ceres.",Ipiranga de Goiás (GO). Prefeitura. 2017. Disponível em: http://www.ipirangadegoias.go.gov.br/pagina/150-historia-da-cidade. Acesso em: abr. 2017.,ok
5210208,Iporá,GO,19,11,19/11/1948,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Iporá, pela Lei Estadual n.º 249, de 19-11-1948, desmembrado de Goiás.",Iporá (GO). Prefeitura. 2017. Disponível em: http://ipora.go.gov.br/new/historia/. Acesso em: abr. 2017.,ok
5210307,Israelândia,GO,14,11,14/11/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Israelândia, pela Lei Estadual n.º 2.114, de 14-11-1958, desmembrado de Iporá.",Israelândia (GO). Prefeitura. 2017. Disponível em: http://www.israelandia.go.gov.br/artigo/historia. Acesso em: abr. 2017.,ok
5210406,Itaberaí,GO,9,11,09/11/1868,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Nossa Senhora da Abadia do Curralinho, pela Lei ou Resolução Provincial n.º 416, de 09-11-1868, desmembrado do município de Goiás.",Itaberaí (GO). Prefeitura. 2017. Disponível em: http://itaberai.go.gov.br/site/itaberai. Acesso em: abr. 2017.,ok
5210562,Itaguari,GO,30,12,30/12/1987,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Itaguari, pela Lei Estadual n.º 10.400, de 30-12-1987, desmembrado de Taquaral de Goiás.",Itaguarí (GO). Prefeitura. 2017. Disponível em: http://www.itaguari.go.gov.br/site/sobre-o-municipio/historia/. Acesso em: abr. 2017.,ok
5210604,Itaguaru,GO,14,11,14/11/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Itaguaru, pela Lei Estadual n.º 2.101, de 14-11-1958, desmembrado de Jaraguá.",Itaguaru (GO). Prefeitura. 2017. Disponível em: http://www.itaguaru.go.gov.br/site/sobre-o-municipio/nossa-historia/. Acesso em: abr. 2017.,ok
5210802,Itajá,GO,14,11,14/11/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Itajá, pela Lei Estadual n.º 2.091, de 14-11-1958, desmembrado de Jataí.",Itajá (GO). Prefeitura. 2017. Disponível em: http://itaja.go.gov.br/o-municipio/historia/. Acesso em: abr. 2017.,ok
5210901,Itapaci,GO,19,7,19/07/1945,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Itapaci, pelo Decreto-Lei Estadual n.º 55, de 19-07-1945, desmembrado de Itacê.",ITAPACI (GO). Prefeitura. Disponível em: https://itapaci.go.gov.br/historia/. Acesso em: 17 set. 2025.,ok
5211008,Itapirapuã,GO,14,11,14/11/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município, com a denominação de Itapirapuã, pela Lei Estadual n.º 2.113, de 14-11-1958.",ITAPIRAPUÃ (GO). Prefeitura. [200?].,ok
5211206,Itapuranga,GO,3,7,03/07/1953,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Itapuranga, pela Lei Estadual n.º 748, de 03-07-1953, desmembrado de Goiás.",Itapuranga (GO). Câmara Municipal. 2017. Disponível em: http://www.camaraitapuranga.go.gov.br/municipio/3-historia.html. Acesso em: abr. 2017.,ok
5211305,Itarumã,GO,21,7,21/07/1953,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Itarumã, pela Lei Estadual n.º 754, de 21-07-1953, desmembrado de Jataí.","ITARUMÃ (GO). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1958. v. 36. p. 241-242. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_36.pdf. Acesso em: 19 set. 2025.",ok
5211404,Itauçu,GO,11,10,11/10/1948,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Itauçu, pela Lei Estadual n.º 175, de 11-10-1948, desmembrado de Itaberaí.",ITAUÇU (GO). Prefeitura. Disponível em: https://itaucu.go.gov.br/historia-da-cidade/. Acesso em: 6 fev. 2024.,ok
5211503,Itumbiara,GO,16,7,16/07/1909,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Santa Rita do Paranaíba, pela Lei Estadual n.º 349, de 16-07-1909, sendo desmembrado de Morrinhos.",ITUMBIARA (GO). Prefeitura. 2015. Disponível em: http://www.itumbiara.go.gov.br/site/home/1.php?p=materias_ver. Acesso em: ago. 2015.,ok
5211602,Ivolândia,GO,5,11,05/11/1953,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Ivolândia, pela Lei Estadual n.º 861, de 05-11-1953, desmembrado de Aurilândia.",Ivolândia (GO). Prefeitura. 2017. Disponível em: http://www.ivolandia.go.gov.br/sms.php. Acesso em: abr. 2017.,ok
5211701,Jandaia,GO,5,10,05/10/1953,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Jandaia, pela Lei Estadual n.º 791, de 05-10-1953, desmembrado de Palmeira de Goiás.",Jandaia (GO). Prefeitura. 2017. Disponível em: https://www.jandaia.go.gov.br/cidade/. Acesso em: abr. 2017.,ok
5211800,Jaraguá,GO,1,7,01/07/1833,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Jaraguá, pelo Decreto n.º 8, de 01-07-1833, desmembrado de Meia Ponte (atual Pirenópolis).",Jaraguá (GO). Prefeitura. 2017. Disponível em: http://www.jaragua.go.gov.br/institucional/historia-do-municipio/. Acesso em: abr. 2017.,ok
5211909,Jataí,GO,29,7,29/07/1882,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Paraíso, pela Lei Provincial ou Resolução Provincial n.º 668, de 29-07-1882, sendo desmembrado de Rio Verde.",Jataí (GO). Prefeitura. 2015. Disponível em: http://www.jatai.go.gov.br/index.php?option=com_content&view=article&id=49&Itemid=194. Acesso em: ago. 2015.,ok
5212006,Jaupaci,GO,14,11,14/11/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município e distrito com a denominação de Jaupaci (ex-povoado) de Monchão do Pacu, pela Lei Estadual n.º 2.111, de 14-11-1958, desmembrado de Iporá.",Jaupaci (GO). Prefeitura. 2017. Disponível em: http://www.jaupaci.go.gov.br/pagina/160-historia-do-municipio. Acesso em: abr. 2017.,ok
5212055,Jesúpolis,GO,16,1,16/01/1991,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Jesúpolis, pela Lei Estadual n.º 11.401, de 16-01-1991, desmembrado de São Francisco de Goiás.",Jesúpolis (GO). Prefeitura. 2017. Disponível em: http://www.jesupolis.go.gov.br/sobre-o-municipio/historia/. Acesso em: abr. 2017.,ok
5212105,Joviânia,GO,14,11,14/11/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Joviânia, pela Lei Estadual n.º 2.128, de 14-11-1958, desmembrado de Goiatuba.",Joviânia (GO). Câmara dos Vereadores. 2017. Disponível em: http://www.camarajoviania.go.gov.br/site/sobre-o-municipio/. Acesso em: abr. 2017.,ok
5212204,Jussara,GO,14,11,14/11/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Jussara, pela Lei Estadual n.º 2.116, de 14-11-1958, desmembrado de Goiás.",Jussara (GO). Prefeitura. 2017. Disponível em: http://jussara.go.gov.br/a-cidade/historia-da-cidade/. Acesso em: abr. 2017.,ok
5212253,Lagoa Santa,GO,21,7,21/07/1998,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Lagoa Santa, pela Lei Estadual n.º 13.134, de 21-07-1998, alterada em seus limites pela Lei Estadual n.º 13.241, de 28-12-1998, desmembrado de Itajá.",Lagoa Santa (GO). Câmara Municipal. 2017. Disponível em: http://lagoasanta.go.gov.br/historia/. Acesso em: maio 2017.,ok
5212303,Leopoldo de Bulhões,GO,21,9,21/09/1948,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Leopoldo de Bulhões, pela Lei Estadual n.º 127, de 21-09-1948, desmembrado de Silvânia.",Leopoldo de Bulhões (GO). Câmara Municipal. 2017. Disponível em: http://www.leopoldodebulhoes.go.gov.br/pagina/150-historia-da-cidade. Acesso em: maio 2017.,ok
5212501,Luziânia,GO,1,4,01/04/1834,elevacao_vila,alta,formacao_administrativa,"Elevado à categoria de vila com a denominação de Santa Luzia, por Resolução do Conselho do Governo, de 01-04-1834.","LUZIÂNIA. In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1958. v. 36, p. 268-271. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_36.pdf. Acesso em: jan. 2015.",ok
5212600,Mairipotaba,GO,12,11,12/11/1953,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Mairipotaba, pela Lei Estadual n.º 899, de 12-11-1953, desmembrado de Piracanjuba.",Mairipotaba (GO). Prefeitura. 2017. Disponível em: http://www.mairipotaba.go.gov.br/mairipotaba/cidade. Acesso em: maio 2017.,ok
5212709,Mambaí,GO,14,11,14/11/1958,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Mambaí, pela Lei Estadual n.º 2.121, de 14-11-1958, desmembrado de Posse.",Mambaí (GO). Prefeitura. 2017. Disponível em: http://www.mambai.go.gov.br/p/municipio/24-historico.html. Acesso em: maio 2017.,ok
5212808,Mara Rosa,GO,26,8,26/08/1953,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Amparo Leite, pela Lei Estadual n.º 760, de 26-08-1953, desmembrado de Uruaçu.",MARA ROSA (GO). Prefeitura. Disponível em: https://mararosa.go.gov.br/historia/. Aceso em: 27 ago. 2020.,ok
5212907,Marzagão,GO,18,6,18/06/1949,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Marzagão, pela Lei Estadual n.º 336, de 18-06-1949, criado também pela Lei Estadual n.º 954, de 13-11-1953, complementada pela Lei Estadual n.º 1.274, de 14-11-1953, com esta mesma Lei, Mazagão adquiriu do município de Caldas Novas o distrito de Água Limpa, desmembrado de Caldas Novas.","MARZAGÃO (GO). In: ENCICLOPÉDIA dos municípios brasileiros. Rio de Janeiro: IBGE, 1958. v. 36. p. 274. Disponível em: http://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_36.pdf. Acesso em: 19 set. 2025.",ok
5212956,Matrinchã,GO,30,12,30/12/1987,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Matrinchã, pela Lei Estadual n.º 10.409, de 30-12-1987, desmembrado de Aruanã.",Matrinchã (GO). Prefeitura. 2017. Disponível em: http://www.matrincha.go.gov.br/sms.php. Acesso em: maio 2017.,ok
